_id,_masterChatId,_roomId,_chapterId,_scriptKey,_title,_firstLineValue,_noticeValue,_appearStampIdList,_masterReleaseLabelId
200900301,2009,3,200900301,2009_3_1,露比 (生日 2023),露比: How are you?,露比: How are you?,"stamp_00_00000_0009,stamp_00_00000_0014,stamp_00_00000_0015,stamp_00_00000_0020,stamp_00_00000_0022,stamp_00_00000_0023,stamp_00_00000_0037,stamp_00_00000_0060,stamp_00_00000_0068,stamp_00_00000_0077,stamp_00_00000_0081,stamp_00_00000_0090,stamp_00_00000_0092,stamp_00_00000_0094,stamp_02_02009_0003",1
200900401,2009,16,200900401,2009_16_1,露比 (New Year's 2024),露比: Happy New Year!,露比: Happy New Year!,"stamp_00_00000_0005,stamp_00_00000_0006,stamp_00_00000_0079,stamp_00_00000_0084,stamp_00_00000_0088,stamp_00_00000_0095,stamp_02_02009_0003",324010157
200900501,2009,17,200900501,2009_17_1,露比 Valentine 2024,露比: Happy Valentine's Day!,露比: Happy Valentine's!,"stamp_00_00000_0038,stamp_00_00000_0088,stamp_00_00000_0093,stamp_02_02009_0003",324021451
200900701,2009,7,200900701,2009_7_1,露比 (4月 2023),露比: I went out 與 tried that cake you suggested!,露比: I went out 與 tried that cake you suggested!,"stamp_00_00000_0005,stamp_00_00000_0046,stamp_00_00000_0050,stamp_00_00000_0060,stamp_00_00000_0077,stamp_00_00000_0088,stamp_02_02009_0003",1
200900801,2009,8,200900801,2009_8_1,露比 (5月 2023),露比: Did you go somewhere 為 Golden Week?,露比: Did you go somewhere 為 Golden Week?,"stamp_00_00000_0009,stamp_00_00000_0010,stamp_00_00000_0088",1
200900901,2009,9,200900901,2009_9_1,露比 (6月 2023),露比上線了,露比上線了,"stamp_00_00000_0046,stamp_00_00000_0088",323061404
200901001,2009,10,200901001,2009_10_1,露比 (7月 2023),露比: Hey，can I ask you something?,露比: Hey，can I ask you something?,stamp_02_02009_0003,323070303
200901101,2009,11,200901101,2009_11_1,露比 (Summer Vacation 2023),露比: summer festival is tomorrow!,露比: summer festival is tomorrow!,stamp_00_00000_0095,323081904
200901201,2009,12,200901201,2009_12_1,露比 (9月 2023),露比 sent image,露比 sent image,stamp_02_02009_0003,323092403
200901301,2009,13,200901301,2009_13_1,露比 (Halloween 2023),露比: Happy Halloween！♡,露比: Happy Halloween！♡,"stamp_00_00000_0011,stamp_00_00000_0025,stamp_00_00000_0038",323103149
200901401,2009,14,200901401,2009_14_1,露比 (11月 2023),露比: Those sweet potatoes were tasty!,露比: Those sweet potatoes were tasty!,stamp_00_00000_0088,323110604
200901501,2009,15,200901501,2009_15_1,露比 (Christmas 2023),露比: What should I do?,露比: What should I do?,"stamp_00_00000_0016,stamp_00_00000_0078",323122531
200901801,2009,18,200901801,2009_18_1,露比 (White Day 2024),露比傳送了貼圖,露比傳送了貼圖,"stamp_00_00000_0004,stamp_00_00000_0008,stamp_00_00000_0060,stamp_00_00000_0077,stamp_00_00000_0079,stamp_00_00000_0094,stamp_00_00000_0095,stamp_02_02001_0001",324031452
210100101,2101,1,210100101,2101_1_1,Aqours,千歌: This is 千歌!,千歌: This is 千歌!,"stamp_00_00000_0009,stamp_00_00000_0012,stamp_00_00000_0081,stamp_02_02008_0008",1
210100102,2101,1,210100102,2101_1_2,Aqours,千歌傳送了貼圖,千歌傳送了貼圖,"stamp_00_00000_0017,stamp_00_00000_0022,stamp_00_00000_0045,stamp_00_00000_0060,stamp_00_00000_0078,stamp_02_02005_0004",1
210100103,2101,1,210100103,2101_1_3,Aqours,善子傳送了貼圖,善子傳送了貼圖,"stamp_00_00000_0004,stamp_00_00000_0008,stamp_00_00000_0011,stamp_00_00000_0020,stamp_00_00000_0049,stamp_00_00000_0081,stamp_00_00000_0088,stamp_02_02004_0005,stamp_02_02006_0007",1
210100104,2101,1,210100104,2101_1_4,Aqours,果南: Okay everyone，we're meeting at my house at 10 am tomorrow before we go diving!,果南: Okay everyone，we're meeting at my house at 10 am tomorrow before we go diving!,"stamp_00_00000_0019,stamp_00_00000_0021,stamp_00_00000_0049,stamp_00_00000_0052,stamp_02_02005_0004",1
210100105,2101,1,210100105,2101_1_5,Aqours,梨子傳送了貼圖,梨子傳送了貼圖,"stamp_00_00000_0020,stamp_00_00000_0048,stamp_00_00000_0083,stamp_00_00000_0085,stamp_02_02009_0003",1
210100106,2101,1,210100106,2101_1_6,Aqours,曜: Great job everyone！曜 all still practicing?,曜: Great job everyone！曜 all still practicing?,"stamp_00_00000_0011,stamp_00_00000_0022,stamp_00_00000_0048,stamp_00_00000_0084,stamp_00_00000_0090,stamp_02_02005_0004,stamp_02_02009_0003",1
210100107,2101,1,210100107,2101_1_7,Aqours,露比: We gotta discuss!,露比: We gotta discuss!,"stamp_00_00000_0004,stamp_00_00000_0060,stamp_02_02009_0003",1
210100108,2101,1,210100108,2101_1_8,Aqours,黛雅上線了,黛雅上線了,"stamp_00_00000_0007,stamp_00_00000_0038,stamp_00_00000_0086,stamp_00_00000_0088,stamp_02_02004_0005",1
210100109,2101,1,210100109,2101_1_9,Aqours,黛雅: Has everyone been studying 為 next test?,黛雅: Has everyone been studying 為 next test?,"stamp_00_00000_0002,stamp_00_00000_0045,stamp_00_00000_0050,stamp_00_00000_0088,stamp_00_00000_0095",1
210100110,2101,1,210100110,2101_1_10,Aqours,鞠莉 sent image,鞠莉 sent image,"stamp_00_00000_0022,stamp_00_00000_0029,stamp_00_00000_0036,stamp_00_00000_0076,stamp_00_00000_0081,stamp_00_00000_0084,stamp_02_02004_0005",1
210100111,2101,1,210100111,2101_1_11,Aqours,黛雅上線了,黛雅上線了,"stamp_00_00000_0005,stamp_00_00000_0014,stamp_00_00000_0020,stamp_00_00000_0022,stamp_00_00000_0037,stamp_02_02005_0004",1
210100112,2101,1,210100112,2101_1_12,Aqours,黛雅: Apologies 為 contacting you so late.,黛雅: Apologies 為 contacting you so late.,"stamp_00_00000_0005,stamp_00_00000_0020,stamp_00_00000_0022,stamp_00_00000_0048,stamp_00_00000_0050,stamp_02_02005_0004,stamp_02_02009_0003",1
210100113,2101,1,210100113,2101_1_13,Aqours,千歌: Hey everyone!,千歌: Hey everyone!,"stamp_00_00000_0017,stamp_00_00000_0022,stamp_00_00000_0058,stamp_00_00000_0077,stamp_00_00000_0083",1
210100114,2101,1,210100114,2101_1_14,Aqours,果南: How are things on 你的end，曜?,果南: How are things on 你的end，曜?,"stamp_00_00000_0004,stamp_00_00000_0007,stamp_00_00000_0048,stamp_00_00000_0085,stamp_00_00000_0088,stamp_00_00000_0094,stamp_02_02005_0004,stamp_02_02009_0003",1
210100115,2101,1,210100115,2101_1_15,Aqours,鞠莉傳送了貼圖,鞠莉傳送了貼圖,"stamp_00_00000_0019,stamp_00_00000_0085,stamp_02_02004_0005,stamp_02_02008_0008",1
210100201,2101,2,210100201,2101_2_1,鞠莉 (生日 Party 2023): Part 1,鞠莉上線了,鞠莉上線了,"stamp_00_00000_0001,stamp_00_00000_0004,stamp_00_00000_0025,stamp_00_00000_0033,stamp_00_00000_0061,stamp_00_00000_0062,stamp_00_00000_0077,stamp_00_00000_0079,stamp_00_00000_0083,stamp_00_00000_0088,stamp_00_00000_0092",123061302
210100301,2101,3,210100301,2101_3_1,鞠莉 (生日 Party 2023): Part 2,果南 sent image,果南 sent image,"stamp_00_00000_0010,stamp_00_00000_0014,stamp_00_00000_0020,stamp_00_00000_0021,stamp_00_00000_0022,stamp_00_00000_0052,stamp_00_00000_0060,stamp_00_00000_0077,stamp_00_00000_0079,stamp_00_00000_0084",123061302
210100401,2101,4,210100401,2101_4_1,Aqours (Event Prep 2023),千歌: event's getting closer！Sooo excited!,千歌: event's getting closer！Sooo excited!,"stamp_00_00000_0013,stamp_00_00000_0016,stamp_00_00000_0020,stamp_00_00000_0050,stamp_00_00000_0052,stamp_00_00000_0079,stamp_00_00000_0081",323062007
210100501,2101,5,210100501,2101_5_1,善子 (生日 Party 2023): Part 1,千歌: 善子，any plans this Sunday?,千歌: 善子，any plans this Sunday?,"stamp_00_00000_0011,stamp_00_00000_0012,stamp_00_00000_0022,stamp_00_00000_0028,stamp_00_00000_0030,stamp_00_00000_0051,stamp_00_00000_0082,stamp_00_00000_0090",123071302
210100601,2101,6,210100601,2101_6_1,善子 (生日 Party 2023): Part 2,千歌: Anyone free this Sunday?,千歌: Anyone free this Sunday?,"stamp_00_00000_0005,stamp_00_00000_0014,stamp_00_00000_0017,stamp_00_00000_0060,stamp_00_00000_0094",123071302
210100701,2101,7,210100701,2101_7_1,千歌 (生日 Party 2023): Part 1,梨子: Got minute 至 chat?,梨子: Got minute 至 chat?,"stamp_00_00000_0007,stamp_00_00000_0019,stamp_00_00000_0021,stamp_00_00000_0050,stamp_00_00000_0061,stamp_00_00000_0066,stamp_00_00000_0077,stamp_00_00000_0090,stamp_00_00000_0093",123080104
210100801,2101,8,210100801,2101_8_1,千歌 (生日 Party 2023): Part 2,千歌: I'm home!,千歌: I'm home!,"stamp_00_00000_0004,stamp_00_00000_0046,stamp_00_00000_0050,stamp_00_00000_0051,stamp_00_00000_0077,stamp_00_00000_0084,stamp_00_00000_0085",123080104
210100901,2101,9,210100901,2101_9_1,Aqours (Summer 2023),花丸: I'm sick 的 somen noodles，zura.,花丸: I'm sick 的 somen noodles，zura.,"stamp_00_00000_0020,stamp_00_00000_0046,stamp_00_00000_0048,stamp_00_00000_0062,stamp_00_00000_0087",323081108
210101001,2101,10,210101001,2101_10_1,梨子 (生日 Party 2023): Part 1,曜: 梨子-chaaan!,曜: 梨子-chaaan!,"stamp_00_00000_0034,stamp_00_00000_0061,stamp_00_00000_0077,stamp_00_00000_0087,stamp_00_00000_0090,stamp_00_00000_0093",123091902
210101101,2101,11,210101101,2101_11_1,梨子 (生日 Party 2023): Part 2,梨子: I'm back.,梨子: I'm back.,"stamp_00_00000_0019,stamp_00_00000_0025,stamp_00_00000_0028,stamp_00_00000_0039,stamp_00_00000_0070,stamp_02_02005_0004",123091902
210101201,2101,12,210101201,2101_12_1,Aqours (Fall 2023),果南: Do you guys like satsuma-imo?,果南: Do you guys like satsuma-imo?,"stamp_00_00000_0003,stamp_00_00000_0039,stamp_00_00000_0050,stamp_00_00000_0055,stamp_00_00000_0059,stamp_00_00000_0060,stamp_00_00000_0092",323091906
210101301,2101,13,210101301,2101_13_1,露比 (生日 Party 2023): Part 1,花丸: Happy zura-生日，露比!,花丸: Happy zura-生日，露比!,"stamp_00_00000_0005,stamp_00_00000_0013,stamp_00_00000_0025,stamp_00_00000_0066,stamp_00_00000_0088,stamp_00_00000_0094",123092102
210101401,2101,14,210101401,2101_14_1,露比 (生日 Party 2023): Part 2,露比上線了,露比上線了,"stamp_00_00000_0005,stamp_00_00000_0008,stamp_00_00000_0037,stamp_00_00000_0084,stamp_00_00000_0090,stamp_02_02009_0003",123092102
210101501,2101,15,210101501,2101_15_1,Aqours (10月 7，2023),千歌: Hey hey，did everyone watch dance video I sent?,千歌: Hey hey，did everyone watch dance video I sent?,"stamp_00_00000_0022,stamp_00_00000_0037,stamp_00_00000_0050,stamp_00_00000_0089",323100704
210101601,2101,16,210101601,2101_16_1,Aqours Half Anniversary,千歌: I gotta check something!,千歌: I gotta check something!,"stamp_00_00000_0007,stamp_00_00000_0029,stamp_00_00000_0036,stamp_00_00000_0037,stamp_00_00000_0088",323101504
210101701,2101,17,210101701,2101_17_1,Aqours (Winter 2023),黛雅: How is everyone doing?,黛雅: How is everyone doing?,"stamp_00_00000_0004,stamp_00_00000_0019,stamp_00_00000_0050,stamp_00_00000_0052,stamp_00_00000_0062,stamp_00_00000_0094",323122307
210101801,2101,18,210101801,2101_18_1,黛雅 (生日 Party 2024) Part 1,鞠莉傳送了貼圖,鞠莉傳送了貼圖,"stamp_00_00000_0011,stamp_00_00000_0029,stamp_00_00000_0034,stamp_00_00000_0037,stamp_00_00000_0046,stamp_00_00000_0093,stamp_02_02008_0008",124010103
210101901,2101,19,210101901,2101_19_1,黛雅 (生日 Party 2024) Part 2,千歌: What's up?,千歌: What's up?,"stamp_00_00000_0005,stamp_00_00000_0037,stamp_02_02005_0004",124010103
210102001,2101,20,210102001,2101_20_1,果南 生日 Celebration 2024①,鞠莉上線了,鞠莉上線了,"stamp_00_00000_0004,stamp_00_00000_0023,stamp_00_00000_0077,stamp_02_02008_0008",124021002
210102101,2101,21,210102101,2101_21_1,果南 生日 Celebration 2024②,It was you who taught me pancake recipe!,果南: So you taught her pancake recipe?,"stamp_00_00000_0005,stamp_00_00000_0077,stamp_00_00000_0079,stamp_00_00000_0081,stamp_02_02008_0008",124021002
210102301,2101,23,210102301,2101_23_1,花丸 (生日 Party 2024) Part 2,花丸:AR 與 VR theme park,花丸:AR 與 VR theme park,"stamp_00_00000_0007,stamp_00_00000_0008,stamp_00_00000_0009,stamp_00_00000_0012,stamp_00_00000_0013,stamp_00_00000_0046,stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0051,stamp_00_00000_0057,stamp_00_00000_0060,stamp_00_00000_0087,stamp_02_02008_0008",124030402
210102401,2101,24,210102401,2101_24_1,event 2024,花丸: Zura is getting nervous...,花丸: Zura is getting nervous...,"stamp_00_00000_0004,stamp_00_00000_0076,stamp_00_00000_0087,stamp_02_02006_0007,stamp_02_02009_0003",324030802
210102501,2101,25,210102501,2101_25_1,曜 (生日 Party 2024) Part 1,千歌: Happy birthday!,千歌: Happy birthday!,"stamp_00_00000_0004,stamp_00_00000_0007,stamp_00_00000_0009,stamp_00_00000_0021,stamp_00_00000_0046,stamp_00_00000_0060,stamp_00_00000_0066,stamp_00_00000_0086,stamp_02_02005_0004",324031602
210102601,2101,26,210102601,2101_26_1,曜 (生日 Party 2024) Part 2,梨子上線了,梨子上線了,"stamp_00_00000_0012,stamp_00_00000_0036,stamp_00_00000_0057,stamp_00_00000_0060,stamp_00_00000_0077,stamp_00_00000_0086,stamp_02_02005_0004,stamp_02_02008_0008",324031602
210102701,2101,27,210102701,2101_27_1,Aqours 春2024,梨子上線了,梨子上線了,"stamp_00_00000_0013,stamp_00_00000_0024,stamp_00_00000_0040,stamp_00_00000_0041,stamp_00_00000_0050,stamp_00_00000_0081",324032302
300100101,3001,1,300100101,3001_1_1,步夢 (私訊),步夢上線了,步夢上線了,"stamp_00_00000_0009,stamp_00_00000_0053,stamp_00_00000_0058,stamp_00_00000_0060,stamp_00_00000_0088,stamp_00_00000_0095",1
300100102,3001,1,300100102,3001_1_2,步夢 (私訊),步夢: Hi there!,步夢: Hi there!,"stamp_00_00000_0009,stamp_00_00000_0060,stamp_00_00000_0080,stamp_00_00000_0083",1
300100103,3001,1,300100103,3001_1_3,步夢 (私訊),步夢上線了,步夢上線了,"stamp_00_00000_0084,stamp_00_00000_0090",1
300100104,3001,1,300100104,3001_1_4,步夢 (私訊),步夢上線了,步夢上線了,"stamp_00_00000_0025,stamp_00_00000_0027,stamp_00_00000_0029,stamp_00_00000_0057,stamp_00_00000_0080,stamp_00_00000_0090",1
300100105,3001,1,300100105,3001_1_5,步夢 (私訊),步夢傳送了貼圖,步夢傳送了貼圖,"stamp_00_00000_0009,stamp_00_00000_0012,stamp_00_00000_0037,stamp_00_00000_0060,stamp_00_00000_0083,stamp_00_00000_0091,stamp_03_03001_0001",1
300100106,3001,1,300100106,3001_1_6,步夢 (私訊),步夢上線了,步夢上線了,"stamp_00_00000_0001,stamp_00_00000_0009,stamp_00_00000_0031,stamp_00_00000_0046,stamp_00_00000_0084,stamp_00_00000_0088,stamp_00_00000_0090",1
300100107,3001,1,300100107,3001_1_7,步夢 (私訊),步夢上線了,步夢上線了,"stamp_00_00000_0009,stamp_00_00000_0050,stamp_00_00000_0060,stamp_00_00000_0084",1
300100108,3001,1,300100108,3001_1_8,步夢 (私訊),步夢傳送了貼圖,步夢傳送了貼圖,"stamp_00_00000_0009,stamp_00_00000_0059,stamp_03_03001_0001",1
300100109,3001,1,300100109,3001_1_9,步夢 (私訊),步夢: Good evening!,步夢: Good evening!,"stamp_00_00000_0009,stamp_00_00000_0014,stamp_00_00000_0017,stamp_00_00000_0021,stamp_00_00000_0088",1
300100110,3001,1,300100110,3001_1_10,步夢 (私訊),步夢上線了,步夢上線了,"stamp_00_00000_0005,stamp_00_00000_0009,stamp_00_00000_0049",1
300100111,3001,1,300100111,3001_1_11,步夢 (私訊),步夢上線了,步夢上線了,"stamp_00_00000_0008,stamp_00_00000_0009,stamp_00_00000_0015,stamp_00_00000_0029,stamp_00_00000_0079,stamp_00_00000_0088,stamp_00_00000_0090",1
300100112,3001,1,300100112,3001_1_12,步夢 (私訊),步夢傳送了貼圖,步夢傳送了貼圖,"stamp_00_00000_0021,stamp_00_00000_0048,stamp_00_00000_0060",1
300100113,3001,1,300100113,3001_1_13,步夢 (私訊),步夢上線了,步夢上線了,"stamp_00_00000_0059,stamp_00_00000_0061,stamp_00_00000_0094",1
300100114,3001,1,300100114,3001_1_14,步夢 (私訊),步夢上線了,步夢上線了,"stamp_00_00000_0021,stamp_00_00000_0029,stamp_00_00000_0060,stamp_00_00000_0088,stamp_00_00000_0090",1
300100115,3001,1,300100115,3001_1_15,步夢 (私訊),步夢: Thanks lot 為 today.,步夢: Thanks lot 為 today.,"stamp_00_00000_0009,stamp_00_00000_0035,stamp_00_00000_0037",1
300100301,3001,3,300100301,3001_3_1,步夢 (生日 2023),步夢: Good evening!,步夢: Good evening!,"stamp_00_00000_0009,stamp_00_00000_0060,stamp_00_00000_0088",1
300100401,3001,16,300100401,3001_16_1,步夢 (New Year's 2024),步夢: Happy New Year!,步夢: Happy New Year!,"stamp_00_00000_0005,stamp_00_00000_0008,stamp_00_00000_0019,stamp_00_00000_0048,stamp_00_00000_0049,stamp_00_00000_0050,stamp_00_00000_0052,stamp_00_00000_0056,stamp_00_00000_0057,stamp_00_00000_0059,stamp_00_00000_0081,stamp_00_00000_0095",324010158
300100501,3001,17,300100501,3001_17_1,步夢 Valentine 2024,步夢: Happy Valentine's Day!,步夢: It's Happy Valentine's Day!,"stamp_00_00000_0001,stamp_00_00000_0006,stamp_00_00000_0038,stamp_00_00000_0077,stamp_00_00000_0079,stamp_00_00000_0088",324021452
300100701,3001,7,300100701,3001_7_1,步夢 (4月 2023),步夢上線了,步夢上線了,"stamp_00_00000_0009,stamp_00_00000_0010,stamp_00_00000_0014,stamp_00_00000_0016,stamp_00_00000_0025,stamp_00_00000_0040,stamp_00_00000_0081,stamp_00_00000_0090,stamp_00_00000_0093",1
300100801,3001,8,300100801,3001_8_1,步夢 (5月 2023),步夢上線了,步夢上線了,"stamp_00_00000_0009,stamp_00_00000_0016,stamp_00_00000_0046,stamp_00_00000_0052,stamp_00_00000_0054,stamp_00_00000_0057,stamp_00_00000_0088",1
300100901,3001,9,300100901,3001_9_1,步夢 (6月 2023),步夢傳送了貼圖,步夢傳送了貼圖,"stamp_00_00000_0005,stamp_00_00000_0057,stamp_00_00000_0079,stamp_03_03001_0001",323062403
300101001,3001,10,300101001,3001_10_1,步夢 (7月 2023),步夢上線了,步夢上線了,"stamp_00_00000_0029,stamp_00_00000_0044,stamp_00_00000_0060,stamp_00_00000_0088,stamp_00_00000_0092",323072804
300101101,3001,11,300101101,3001_11_1,步夢 (Summer Vacation 2023),步夢上線了,步夢上線了,"stamp_00_00000_0050,stamp_00_00000_0057,stamp_00_00000_0060,stamp_00_00000_0076",323081803
300101201,3001,12,300101201,3001_12_1,步夢 (9月 2023),步夢: Hey-hey!,步夢: Hey-hey!,"stamp_00_00000_0001,stamp_00_00000_0004,stamp_00_00000_0010,stamp_00_00000_0052,stamp_00_00000_0057,stamp_00_00000_0076",323090803
300101301,3001,13,300101301,3001_13_1,步夢 (Halloween 2023),步夢: I made some Halloween sweets today!,步夢: I made some Halloween sweets today!,"stamp_00_00000_0005,stamp_00_00000_0010,stamp_00_00000_0014,stamp_00_00000_0021,stamp_00_00000_0038,stamp_00_00000_0081,stamp_00_00000_0092",323103150
300101401,3001,14,300101401,3001_14_1,步夢 (11月 2023),步夢: Good evening!,步夢: Good evening!,"stamp_00_00000_0014,stamp_00_00000_0038,stamp_00_00000_0051,stamp_00_00000_0057,stamp_00_00000_0060,stamp_00_00000_0081,stamp_00_00000_0088",323113003
300101501,3001,15,300101501,3001_15_1,步夢 (Christmas 2023),步夢: Merry Christmas!,步夢: Merry Christmas!,"stamp_00_00000_0010,stamp_00_00000_0020,stamp_00_00000_0021,stamp_00_00000_0057,stamp_00_00000_0060,stamp_00_00000_0077,stamp_00_00000_0088",323122532
300101801,3001,18,300101801,3001_18_1,步夢 (生日 2024),步夢上線了,步夢上線了,"stamp_00_00000_0009,stamp_00_00000_0037,stamp_00_00000_0081",124030103
300101901,3001,19,300101901,3001_19_1,步夢 (White Day 2024),步夢上線了,步夢上線了,"stamp_00_00000_0005,stamp_00_00000_0009,stamp_00_00000_0038,stamp_00_00000_0057,stamp_00_00000_0060,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0088",324031453
300200101,3002,1,300200101,3002_1_1,霞 (私訊),霞: 中須霞 here！Thanks bunch 為 interview!,霞: 中須霞 here！Thanks bunch 為 interview!,"stamp_00_00000_0005,stamp_00_00000_0007,stamp_00_00000_0060,stamp_00_00000_0079,stamp_00_00000_0092",1
300200102,3002,1,300200102,3002_1_2,霞 (私訊),霞: 嘿嘿！,霞: 嘿嘿！,"stamp_00_00000_0004,stamp_00_00000_0020,stamp_00_00000_0048,stamp_00_00000_0052,stamp_00_00000_0059,stamp_00_00000_0080",1
300200103,3002,1,300200103,3002_1_3,霞 (私訊),霞: What's up!,霞: What's up!,"stamp_00_00000_0019,stamp_00_00000_0037,stamp_00_00000_0054",1
300200104,3002,1,300200104,3002_1_4,霞 (私訊),霞上線了,霞上線了,"stamp_00_00000_0005,stamp_00_00000_0007,stamp_00_00000_0011,stamp_00_00000_0020,stamp_00_00000_0026,stamp_00_00000_0059,stamp_00_00000_0087,stamp_00_00000_0088,stamp_03_03002_0008",1
300200105,3002,1,300200105,3002_1_5,霞 (私訊),霞上線了,霞上線了,"stamp_00_00000_0003,stamp_00_00000_0016,stamp_00_00000_0017,stamp_00_00000_0024",1
300200106,3002,1,300200106,3002_1_6,霞 (私訊),霞傳送了貼圖,霞傳送了貼圖,"stamp_00_00000_0014,stamp_00_00000_0016,stamp_00_00000_0017,stamp_00_00000_0024,stamp_00_00000_0025",1
